ElectionID,RegionID,ParentID,RegionName,DistrictName
NR2017,G61711,G61700,Gasen,
NR2017,G61716,G61700,Markt Hartmannsdorf,
NR2017,G61719,G61700,Hofstätten an der Raab,
NR2017,G61727,G61700,Ludersdorf-Wilfersdorf,
NR2017,G61728,G61700,Miesenbach bei Birkfeld,
NR2017,G61729,G61700,Mitterdorf an der Raab,
NR2017,G61730,G61700,Mortantsch,
NR2017,G61731,G61700,Naas,
NR2017,G61740,G61700,Puch bei Weiz,
NR2017,G61741,G61700,Ratten,
NR2017,G61743,G61700,Rettenegg,
NR2017,G61744,G61700,St. Kathrein am Hauenstein,
NR2017,G61745,G61700,Sankt Kathrein am Offenegg,
NR2017,G61746,G61700,St. Margarethen an der Raab,
NR2017,G61748,G61700,Sinabelkirchen,
NR2017,G61750,G61700,Strallegg,
NR2017,G61751,G61700,Thannhausen,
NR2017,G61756,G61700,Anger,
NR2017,G61757,G61700,Birkfeld,
NR2017,G61758,G61700,Fladnitz an der Teichalm,
NR2017,G61759,G61700,Gersdorf an der Feistritz,
NR2017,G61760,G61700,Gleisdorf,
NR2017,G61761,G61700,Gutenberg-Stenzengreith,
NR2017,G61762,G61700,Ilztal,
NR2017,G61763,G61700,Passail,
NR2017,G61764,G61700,Pischelsdorf am Kulm,
NR2017,G61765,G61700,Sankt Ruprecht an der Raab,
NR2017,G61766,G61700,Weiz,
NR2017,G61799,G61700,Wahlkarten - Weiz,
NR2017,G62000,G6D000,Murtal,
NR2017,G62007,G62000,Fohnsdorf,
NR2017,G62008,G62000,Gaal,
NR2017,G62010,G62000,Hohentauern,
NR2017,G62014,G62000,Kobenz,
NR2017,G62021,G62000,Pusterwald,
NR2017,G62026,G62000,Sankt Georgen ob Judenburg,
NR2017,G62032,G62000,Sankt Peter ob Judenburg,
NR2017,G62034,G62000,Seckau,
NR2017,G62036,G62000,Unzmarkt-Frauenburg,
NR2017,G62038,G62000,Zeltweg,
NR2017,G62039,G62000,Lobmingtal,
NR2017,G62040,G62000,Judenburg,
NR2017,G62041,G62000,Knittelfeld,
NR2017,G62042,G62000,Obdach,
NR2017,G62043,G62000,Pöls-Oberkurzheim,
NR2017,G62044,G62000,Pölstal,
NR2017,G62045,G62000,Sankt Marein-Feistritz,
NR2017,G62046,G62000,Sankt Margarethen bei Knittelfeld,
NR2017,G62047,G62000,Spielberg,
NR2017,G62048,G62000,Weißkirchen in Steiermark,
NR2017,G62099,G62000,Wahlkarten - Murtal,
NR2017,G62100,G6D000,Bruck-Mürzzuschlag,
NR2017,G62105,G62100,Breitenau am Hochlantsch,
NR2017,G62115,G62100,Krieglach,
NR2017,G62116,G62100,Langenwang,
NR2017,G62125,G62100,Pernegg an der Mur,
NR2017,G62128,G62100,Sankt Lorenzen im Mürztal,
NR2017,G62131,G62100,Spital am Semmering,
NR2017,G62132,G62100,Stanz im Mürztal,
NR2017,G62135,G62100,Turnau,
NR2017,G62138,G62100,Aflenz,
NR2017,G62139,G62100,Bruck an der Mur,
NR2017,G62140,G62100,Kapfenberg,
NR2017,G62141,G62100,Kindberg,
NR2017,G62142,G62100,Mariazell,
NR2017,G62143,G62100,Mürzzuschlag,
NR2017,G62144,G62100,Neuberg an der Mürz,
NR2017,G62145,G62100,Sankt Barbara im Mürztal,
NR2017,G62146,G62100,Sankt Marein im Mürztal,
NR2017,G62147,G62100,Thörl,
NR2017,G62148,G62100,Tragöß - Sankt Katharein,
NR2017,G62199,G62100,Wahlkarten - Bruck-Mürzzuschlag,
NR2017,G62200,G6B000,Hartberg-Fürstenfeld,
NR2017,G62202,G62200,Bad Blumau,
NR2017,G62205,G62200,Buch-St. Magdalena,
NR2017,G62206,G62200,Burgau,
NR2017,G62209,G62200,Ebersdorf,
NR2017,G62211,G62200,Friedberg,
NR2017,G62214,G62200,Greinbach,
NR2017,G62216,G62200,Großsteinbach,
NR2017,G62219,G62200,Hartberg,
NR2017,G62220,G62200,Hartberg Umgebung,
NR2017,G62226,G62200,Lafnitz,
NR2017,G62232,G62200,Ottendorf an der Rittschein,
NR2017,G62233,G62200,Pinggau,
NR2017,G62235,G62200,Pöllauberg,
NR2017,G62242,G62200,Sankt Jakob im Walde,
NR2017,G62244,G62200,Sankt Johann in der Haide,
NR2017,G62245,G62200,Sankt Lorenzen am Wechsel,
NR2017,G62247,G62200,Schäffern,
NR2017,G62252,G62200,Söchau,
NR2017,G62256,G62200,Stubenberg,
NR2017,G62262,G62200,Wenigzell,
NR2017,G62264,G62200,Bad Waltersdorf,
NR2017,G62265,G62200,Dechantskirchen,
NR2017,G62266,G62200,Feistritztal,
NR2017,G62267,G62200,Fürstenfeld,
NR2017,G62268,G62200,Grafendorf bei Hartberg,
NR2017,G62269,G62200,Großwilfersdorf,
NR2017,G62270,G62200,Hartl,
NR2017,G62271,G62200,Ilz,
NR2017,G62272,G62200,Kaindorf,
NR2017,G62273,G62200,Loipersdorf bei Fürstenfeld,
NR2017,G62274,G62200,Neudau,
NR2017,G62275,G62200,Pöllau,
NR2017,G62276,G62200,Rohr bei Hartberg,
NR2017,G62277,G62200,Rohrbach an der Lafnitz,
NR2017,G62278,G62200,Vorau,
NR2017,G62279,G62200,Waldbach-Mönichwald,
NR2017,G62299,G62200,Wahlkarten - Hartberg-Fürstenfeld,
NR2017,G62300,G6B000,Südoststeiermark,
NR2017,G62311,G62300,Edelsbach bei Feldbach,
NR2017,G62314,G62300,Eichkögl,
NR2017,G62326,G62300,Halbenrain,
NR2017,G62330,G62300,Jagerberg,
NR2017,G62332,G62300,Kapfenstein,
NR2017,G62335,G62300,Klöch,
NR2017,G62343,G62300,Mettersdorf am Saßbach,
NR2017,G62347,G62300,Murfeld,
NR2017,G62368,G62300,Tieschen,
NR2017,G62372,G62300,Unterlamm,
NR2017,G62375,G62300,Bad Gleichenberg,
NR2017,G62376,G62300,Bad Radkersburg,
NR2017,G62377,G62300,Deutsch Goritz,
NR2017,G62378,G62300,Fehring,
NR2017,G62379,G62300,Feldbach,
NR2017,G62380,G62300,Gnas,
NR2017,G62381,G62300,Kirchbach-Zerlach,
NR2017,G62382,G62300,Kirchberg an der Raab,
NR2017,G62383,G62300,Mureck,
NR2017,G62384,G62300,Paldau,
NR2017,G62385,G62300,Pirching am Traubenberg,
NR2017,G62386,G62300,Riegersburg,
NR2017,G62387,G62300,Sankt Anna am Aigen,
NR2017,G62388,G62300,Sankt Peter am Ottersbach,
NR2017,G62389,G62300,Sankt Stefan im Rosental,
NR2017,G62390,G62300,Straden,
NR2017,G62399,G62300,Wahlkarten - Südoststeiermark,
NR2017,G6A000,G60000,Graz und Umgebung,
NR2017,G6A099,G6A000,Wahlkarten - Graz und Umgebung,
NR2017,G6B000,G60000,Oststeiermark,
NR2017,G6B099,G6B000,Wahlkarten - Oststeiermark,
NR2017,G6C000,G60000,Weststeiermark,
NR2017,G6C099,G6C000,Wahlkarten - Weststeiermark,
NR2017,G6D000,G60000,Obersteiermark,
NR2017,G6D099,G6D000,Wahlkarten - Obersteiermark,
NR2017,G70000,G00000,Tirol,
NR2017,G70099,G70000,Wahlkarten - Tirol,
NR2017,G70100,G7A000,Innsbruck(Stadt),
NR2017,G70101,G70100,Innsbruck,
NR2017,G70199,G70100,Wahlkarten - Innsbruck(Stadt),
NR2017,G70200,G7D000,Imst,
NR2017,G70201,G70200,Arzl im Pitztal,
NR2017,G70202,G70200,Haiming,
NR2017,G70203,G70200,Imst,
NR2017,G70204,G70200,Imsterberg,
NR2017,G70205,G70200,Jerzens,
NR2017,G70206,G70200,Karres,
NR2017,G70207,G70200,Karrösten,
NR2017,G70208,G70200,Längenfeld,
NR2017,G70209,G70200,Mieming,
NR2017,G70210,G70200,Mils bei Imst,
NR2017,G70211,G70200,Mötz,
NR2017,G70212,G70200,Nassereith,
NR2017,G70213,G70200,Obsteig,
NR2017,G70214,G70200,Oetz,
NR2017,G70215,G70200,Rietz,
NR2017,G70216,G70200,Roppen,
NR2017,G70217,G70200,St. Leonhard im Pitztal,
NR2017,G70218,G70200,Sautens,
NR2017,G70219,G70200,Silz,
NR2017,G70220,G70200,Sölden,
NR2017,G70221,G70200,Stams,
NR2017,G70222,G70200,Tarrenz,
NR2017,G70223,G70200,Umhausen,
NR2017,G70224,G70200,Wenns,
NR2017,G70299,G70200,Wahlkarten - Imst,
NR2017,G70300,G7B000,Innsbruck-Land,
NR2017,G70301,G70300,Absam,
NR2017,G70302,G70300,Aldrans,
NR2017,G70303,G70300,Ampass,
NR2017,G70304,G70300,Axams,
NR2017,G70305,G70300,Baumkirchen,
NR2017,G70306,G70300,Birgitz,
NR2017,G70307,G70300,Ellbögen,
NR2017,G70308,G70300,Flaurling,
NR2017,G70309,G70300,Fritzens,
NR2017,G70310,G70300,Fulpmes,
NR2017,G70311,G70300,Gnadenwald,
NR2017,G70312,G70300,Götzens,
NR2017,G70313,G70300,Gries am Brenner,
NR2017,G70314,G70300,Gries im Sellrain,
NR2017,G70315,G70300,Grinzens,
NR2017,G70317,G70300,Gschnitz,
NR2017,G70318,G70300,Hatting,
NR2017,G70319,G70300,Inzing,
NR2017,G70320,G70300,Kematen in Tirol,
NR2017,G70322,G70300,Kolsass,
NR2017,G70323,G70300,Kolsassberg,
NR2017,G70325,G70300,Lans,
NR2017,G70326,G70300,Leutasch,
NR2017,G70327,G70300,Matrei am Brenner,
NR2017,G70328,G70300,Mieders,
NR2017,G70329,G70300,Mils,
NR2017,G70330,G70300,Mühlbachl,
NR2017,G70331,G70300,Mutters,
NR2017,G70332,G70300,Natters,
NR2017,G70333,G70300,Navis,
NR2017,G70334,G70300,Neustift im Stubaital,
NR2017,G70335,G70300,Oberhofen im Inntal,
NR2017,G70336,G70300,Obernberg am Brenner,
NR2017,G70337,G70300,Oberperfuss,
NR2017,G70338,G70300,Patsch,
NR2017,G70339,G70300,Pettnau,
NR2017,G70340,G70300,Pfaffenhofen,
NR2017,G70341,G70300,Pfons,
NR2017,G70342,G70300,Polling in Tirol,
NR2017,G70343,G70300,Ranggen,
NR2017,G70344,G70300,Reith bei Seefeld,
NR2017,G70345,G70300,Rinn,
NR2017,G70346,G70300,Rum,
NR2017,G70347,G70300,St. Sigmund im Sellrain,
NR2017,G70348,G70300,Scharnitz,
NR2017,G70349,G70300,Schmirn,
NR2017,G70350,G70300,Schönberg im Stubaital,
NR2017,G70351,G70300,Seefeld in Tirol,
NR2017,G70352,G70300,Sellrain,
NR2017,G70353,G70300,Sistrans,
NR2017,G70354,G70300,Hall in Tirol,
NR2017,G70355,G70300,Steinach am Brenner,
NR2017,G70356,G70300,Telfes im Stubai,
NR2017,G70357,G70300,Telfs,
NR2017,G70358,G70300,Thaur,
NR2017,G70359,G70300,Trins,
NR2017,G70360,G70300,Tulfes,
NR2017,G70361,G70300,Unterperfuss,
NR2017,G70362,G70300,Vals,
NR2017,G70364,G70300,Völs,
NR2017,G70365,G70300,Volders,
NR2017,G70366,G70300,Wattenberg,
NR2017,G70367,G70300,Wattens,
NR2017,G70368,G70300,Wildermieming,
NR2017,G70369,G70300,Zirl,
NR2017,G70399,G70300,Wahlkarten - Innsbruck-Land,
NR2017,G70400,G7C000,Kitzbühel,
NR2017,G70401,G70400,Aurach bei Kitzbühel,
NR2017,G70402,G70400,Brixen im Thale,
NR2017,G70403,G70400,Fieberbrunn,
NR2017,G70404,G70400,Going am Wilden Kaiser,
NR2017,G70405,G70400,Hochfilzen,
NR2017,G70406,G70400,Hopfgarten im Brixental,
NR2017,G70407,G70400,Itter,
NR2017,G70408,G70400,Jochberg,
NR2017,G70409,G70400,Kirchberg in Tirol,
NR2017,G70410,G70400,Kirchdorf in Tirol,
NR2017,G70411,G70400,Kitzbühel,
NR2017,G70412,G70400,Kössen,
NR2017,G70413,G70400,Oberndorf in Tirol,
NR2017,G70414,G70400,Reith bei Kitzbühel,
NR2017,G70415,G70400,St. Jakob in Haus,
NR2017,G70416,G70400,St. Johann in Tirol,
NR2017,G70417,G70400,St. Ulrich am Pillersee,
NR2017,G70418,G70400,Schwendt,
NR2017,G70419,G70400,Waidring,
NR2017,G70420,G70400,Westendorf,
NR2017,G70499,G70400,Wahlkarten - Kitzbühel,
NR2017,G70500,G7C000,Kufstein,
NR2017,G70501,G70500,Alpbach,
NR2017,G70502,G70500,Angath,
NR2017,G70503,G70500,Bad Häring,
NR2017,G70504,G70500,Brandenberg,
NR2017,G70505,G70500,Breitenbach am Inn,
NR2017,G70506,G70500,Brixlegg,
NR2017,G70508,G70500,Ebbs,
NR2017,G70509,G70500,Ellmau,
NR2017,G70510,G70500,Erl,
NR2017,G70511,G70500,Kirchbichl,
NR2017,G70512,G70500,Kramsach,
NR2017,G70513,G70500,Kufstein,
NR2017,G70514,G70500,Kundl,
NR2017,G70515,G70500,Langkampfen,
NR2017,G70516,G70500,Mariastein,
NR2017,G70517,G70500,Münster,
NR2017,G70518,G70500,Niederndorf,
NR2017,G70519,G70500,Niederndorferberg,
NR2017,G70520,G70500,Radfeld,
NR2017,G70521,G70500,Rattenberg,
NR2017,G70522,G70500,Reith im Alpbachtal,
NR2017,G70523,G70500,Rettenschöss,
NR2017,G70524,G70500,Scheffau am Wilden Kaiser,
NR2017,G70525,G70500,Schwoich,
NR2017,G70526,G70500,Söll,
NR2017,G70527,G70500,Thiersee,
NR2017,G70528,G70500,Angerberg,
NR2017,G70529,G70500,Walchsee,
NR2017,G70530,G70500,Wildschönau,
NR2017,G70531,G70500,Wörgl,
NR2017,G70599,G70500,Wahlkarten - Kufstein,
NR2017,G70600,G7D000,Landeck,
NR2017,G70601,G70600,Faggen,
NR2017,G70602,G70600,Fendels,
NR2017,G70603,G70600,Fiss,
NR2017,G70604,G70600,Fliess,
NR2017,G70605,G70600,Flirsch,
NR2017,G70606,G70600,Galtür,
NR2017,G70607,G70600,Grins,
NR2017,G70608,G70600,Ischgl,
NR2017,G70609,G70600,Kappl,
NR2017,G70610,G70600,Kaunerberg,
NR2017,G70611,G70600,Kaunertal,
NR2017,G70612,G70600,Kauns,
NR2017,G70613,G70600,Ladis,
NR2017,G70614,G70600,Landeck,
NR2017,G70615,G70600,Nauders,
NR2017,G70616,G70600,Pettneu am Arlberg,
NR2017,G70617,G70600,Pfunds,
NR2017,G70618,G70600,Pians,
NR2017,G70619,G70600,Prutz,
NR2017,G70620,G70600,Ried im Oberinntal,
NR2017,G70621,G70600,St. Anton am Arlberg,
NR2017,G70622,G70600,Schönwies,
NR2017,G70623,G70600,See,
NR2017,G70624,G70600,Serfaus,
NR2017,G70625,G70600,Spiss,
NR2017,G70626,G70600,Stanz bei Landeck,
NR2017,G70627,G70600,Strengen,
NR2017,G70628,G70600,Tobadill,
NR2017,G70629,G70600,Tösens,
NR2017,G70630,G70600,Zams,
NR2017,G70699,G70600,Wahlkarten - Landeck,
NR2017,G70700,G7E000,Lienz,
NR2017,G70701,G70700,Abfaltersbach,
NR2017,G70702,G70700,Ainet,
NR2017,G70703,G70700,Amlach,
NR2017,G70704,G70700,Anras,
NR2017,G70705,G70700,Assling,
NR2017,G70706,G70700,Außervillgraten,
NR2017,G70707,G70700,Dölsach,
NR2017,G70708,G70700,Gaimberg,
NR2017,G70709,G70700,Hopfgarten in Defereggen,
NR2017,G70710,G70700,Innervillgraten,
NR2017,G70711,G70700,Iselsberg-Stronach,
NR2017,G70712,G70700,Kals am Großglockner,
NR2017,G70713,G70700,Kartitsch,
NR2017,G70714,G70700,Lavant,
NR2017,G70715,G70700,Leisach,
NR2017,G70716,G70700,Lienz,
NR2017,G70717,G70700,Matrei in Osttirol,
NR2017,G70718,G70700,Nikolsdorf,
NR2017,G70719,G70700,Nußdorf-Debant,
NR2017,G70720,G70700,Oberlienz,
NR2017,G70721,G70700,Obertilliach,
NR2017,G70723,G70700,Prägraten am Großvenediger,
NR2017,G70724,G70700,St. Jakob in Defereggen,
NR2017,G70725,G70700,St. Johann im Walde,
NR2017,G70726,G70700,St. Veit in Defereggen,
NR2017,G70727,G70700,Schlaiten,
NR2017,G70728,G70700,Sillian,
NR2017,G70729,G70700,Strassen,
NR2017,G70731,G70700,Thurn,
NR2017,G70732,G70700,Tristach,
NR2017,G70733,G70700,Untertilliach,
NR2017,G70734,G70700,Virgen,
NR2017,G70735,G70700,Heinfels,
NR2017,G70799,G70700,Wahlkarten - Lienz,
NR2017,G70800,G7D000,Reutte,
NR2017,G70801,G70800,Bach,
NR2017,G70802,G70800,Berwang,
NR2017,G70803,G70800,Biberwier,
NR2017,G70804,G70800,Bichlbach,
NR2017,G70805,G70800,Breitenwang,
NR2017,G70806,G70800,Ehenbichl,
NR2017,G70807,G70800,Ehrwald,
NR2017,G70808,G70800,Elbigenalp,
NR2017,G70809,G70800,Elmen,
NR2017,G70810,G70800,Forchach,
NR2017,G70811,G70800,Grän,
NR2017,G70812,G70800,Gramais,
NR2017,G70813,G70800,Häselgehr,
NR2017,G70814,G70800,Heiterwang,
NR2017,G70815,G70800,Hinterhornbach,
NR2017,G70816,G70800,Höfen,
NR2017,G70817,G70800,Holzgau,
NR2017,G70818,G70800,Jungholz,
NR2017,G70819,G70800,Kaisers,
NR2017,G70820,G70800,Lechaschau,
NR2017,G70821,G70800,Lermoos,
NR2017,G70822,G70800,Musau,
NR2017,G70823,G70800,Namlos,
NR2017,G70824,G70800,Nesselwängle,
NR2017,G70825,G70800,Pfafflar,
NR2017,G70826,G70800,Pflach,
NR2017,G70827,G70800,Pinswang,
NR2017,G70828,G70800,Reutte,
NR2017,G70829,G70800,Schattwald,
NR2017,G70830,G70800,Stanzach,
NR2017,G70831,G70800,Steeg,
NR2017,G70832,G70800,Tannheim,
NR2017,G70833,G70800,Vils,
NR2017,G70834,G70800,Vorderhornbach,
NR2017,G70835,G70800,Wängle,
NR2017,G70836,G70800,Weißenbach am Lech,
NR2017,G70837,G70800,Zöblen,
NR2017,G70899,G70800,Wahlkarten - Reutte,
NR2017,G70900,G7B000,Schwaz,
NR2017,G70901,G70900,Achenkirch,
NR2017,G70902,G70900,Aschau im Zillertal,
NR2017,G70903,G70900,Brandberg,
NR2017,G70904,G70900,Bruck am Ziller,
NR2017,G70905,G70900,Buch in Tirol,
NR2017,G70907,G70900,Eben am Achensee,
NR2017,G70908,G70900,Finkenberg,
NR2017,G70909,G70900,Fügen,
NR2017,G70910,G70900,Fügenberg,
NR2017,G70911,G70900,Gallzein,
NR2017,G70912,G70900,Gerlos,
NR2017,G70913,G70900,Gerlosberg,
NR2017,G70914,G70900,Hainzenberg,
NR2017,G70915,G70900,Hart im Zillertal,
NR2017,G70916,G70900,Hippach,
NR2017,G70917,G70900,Jenbach,
NR2017,G70918,G70900,Kaltenbach,
NR2017,G70920,G70900,Mayrhofen,
NR2017,G70921,G70900,Pill,
NR2017,G70922,G70900,Ramsau im Zillertal,
NR2017,G70923,G70900,Ried im Zillertal,
NR2017,G70924,G70900,Rohrberg,
NR2017,G70925,G70900,Schlitters,
NR2017,G70926,G70900,Schwaz,
NR2017,G70927,G70900,Schwendau,
NR2017,G70928,G70900,Stans,
NR2017,G70929,G70900,Steinberg am Rofan,
NR2017,G70930,G70900,Strass im Zillertal,
NR2017,G70931,G70900,Stumm,
NR2017,G70932,G70900,Stummerberg,
NR2017,G70933,G70900,Terfens,
NR2017,G70934,G70900,Tux,
NR2017,G70935,G70900,Uderns,
NR2017,G70936,G70900,Vomp,
NR2017,G70937,G70900,Weer,
NR2017,G70938,G70900,Weerberg,
NR2017,G70939,G70900,Wiesing,
NR2017,G70940,G70900,Zell am Ziller,
NR2017,G70941,G70900,Zellberg,
NR2017,G70999,G70900,Wahlkarten - Schwaz,
NR2017,G7A000,G70000,Innsbruck,
NR2017,G7A099,G7A000,Wahlkarten - Innsbruck,
NR2017,G7B000,G70000,Innsbruck-Land,
NR2017,G7B099,G7B000,Wahlkarten - Innsbruck-Land,
NR2017,G7C000,G70000,Unterland,
NR2017,G7C099,G7C000,Wahlkarten - Unterland,
NR2017,G7D000,G70000,Oberland,
NR2017,G7D099,G7D000,Wahlkarten - Oberland,
NR2017,G7E000,G70000,Osttirol,
NR2017,G7E099,G7E000,Wahlkarten - Osttirol,
NR2017,G80000,G00000,Vorarlberg,
NR2017,G80099,G80000,Wahlkarten - Vorarlberg,
NR2017,G80100,G8B000,Bludenz,
NR2017,G80101,G80100,Bartholomäberg,
NR2017,G80102,G80100,Blons,
NR2017,G80103,G80100,Bludenz,
NR2017,G80104,G80100,Bludesch,
NR2017,G80105,G80100,Brand,
NR2017,G80106,G80100,Bürs,
NR2017,G80107,G80100,Bürserberg,
NR2017,G80108,G80100,Dalaas,
NR2017,G80109,G80100,Fontanella,
NR2017,G80110,G80100,Gaschurn,
NR2017,G80111,G80100,Innerbraz,
NR2017,G80112,G80100,Klösterle,
NR2017,G80113,G80100,Lech,
NR2017,G80114,G80100,Lorüns,
NR2017,G80115,G80100,Ludesch,
NR2017,G80116,G80100,Nenzing,
NR2017,G80117,G80100,Nüziders,
NR2017,G80118,G80100,Raggal,
NR2017,G80119,G80100,St. Anton im Montafon,
NR2017,G80120,G80100,St. Gallenkirch,
NR2017,G80121,G80100,St. Gerold,
NR2017,G80122,G80100,Schruns,
NR2017,G80123,G80100,Silbertal,
NR2017,G80124,G80100,Sonntag,
NR2017,G80125,G80100,Stallehr,
NR2017,G80126,G80100,Thüringen,
NR2017,G80127,G80100,Thüringerberg,
NR2017,G80128,G80100,Tschagguns,
NR2017,G80129,G80100,Vandans,
NR2017,G80199,G80100,Wahlkarten - Bludenz,
NR2017,G80200,G8A000,Bregenz,
NR2017,G80201,G80200,Alberschwende,
NR2017,G80202,G80200,Andelsbuch,
NR2017,G80203,G80200,Au,
NR2017,G80204,G80200,Bezau,
NR2017,G80205,G80200,Bildstein,
NR2017,G80206,G80200,Bizau,
NR2017,G80207,G80200,Bregenz,
NR2017,G80208,G80200,Buch,
NR2017,G80209,G80200,Damüls,
NR2017,G80210,G80200,Doren,
NR2017,G80211,G80200,Egg,
NR2017,G80212,G80200,Eichenberg,
NR2017,G80213,G80200,Fußach,
NR2017,G80214,G80200,Gaißau,
NR2017,G80215,G80200,Hard,
NR2017,G80216,G80200,Hittisau,
NR2017,G80217,G80200,Höchst,
NR2017,G80218,G80200,Hörbranz,
NR2017,G80219,G80200,Hohenweiler,
NR2017,G80220,G80200,Kennelbach,
NR2017,G80221,G80200,Krumbach,
NR2017,G80222,G80200,Langen bei Bregenz,
NR2017,G80223,G80200,Langenegg,
NR2017,G80224,G80200,Lauterach,
NR2017,G80225,G80200,Lingenau,
NR2017,G80226,G80200,Lochau,
NR2017,G80227,G80200,Mellau,
NR2017,G80228,G80200,Mittelberg,
NR2017,G80229,G80200,Möggers,
NR2017,G80230,G80200,Reuthe,
NR2017,G80231,G80200,Riefensberg,
NR2017,G80232,G80200,Schnepfau,
NR2017,G80233,G80200,Schoppernau,
NR2017,G80234,G80200,Schröcken,
NR2017,G80235,G80200,Schwarzach,
NR2017,G80236,G80200,Schwarzenberg,
NR2017,G80237,G80200,Sibratsgfäll,
NR2017,G80238,G80200,Sulzberg,
NR2017,G80239,G80200,Warth,
NR2017,G80240,G80200,Wolfurt,
NR2017,G80299,G80200,Wahlkarten - Bregenz,
NR2017,G80300,G8A000,Dornbirn,
NR2017,G80301,G80300,Dornbirn,
NR2017,G80302,G80300,Hohenems,
NR2017,G80303,G80300,Lustenau,
NR2017,G80399,G80300,Wahlkarten - Dornbirn,
NR2017,G80400,G8B000,Feldkirch,
NR2017,G80401,G80400,Altach,
NR2017,G80402,G80400,Düns,
NR2017,G80403,G80400,Dünserberg,
NR2017,G80404,G80400,Feldkirch,
NR2017,G80405,G80400,Frastanz,
NR2017,G80406,G80400,Fraxern,
NR2017,G80407,G80400,Göfis,
NR2017,G80408,G80400,Götzis,
NR2017,G80409,G80400,Klaus,
NR2017,G80410,G80400,Koblach,
NR2017,G80411,G80400,Laterns,
NR2017,G80412,G80400,Mäder,
NR2017,G80413,G80400,Meiningen,
NR2017,G80414,G80400,Rankweil,
NR2017,G80415,G80400,Röns,
NR2017,G80416,G80400,Röthis,
NR2017,G80417,G80400,Satteins,
NR2017,G80418,G80400,Schlins,
NR2017,G80419,G80400,Schnifis,
NR2017,G80420,G80400,Sulz,
NR2017,G80421,G80400,Übersaxen,
NR2017,G80422,G80400,Viktorsberg,
NR2017,G80423,G80400,Weiler,
NR2017,G80424,G80400,Zwischenwasser,
NR2017,G80499,G80400,Wahlkarten - Feldkirch,
NR2017,G8A000,G80000,Vorarlberg Nord,
NR2017,G8A099,G8A000,Wahlkarten - Vorarlberg Nord,
NR2017,G8B000,G80000,Vorarlberg Süd,
NR2017,G8B099,G8B000,Wahlkarten - Vorarlberg Süd,
NR2017,G90000,G00000,Wien,
NR2017,G90099,G90000,Wahlkarten - Wien,
NR2017,G90100,G9B000,Wien  1.;Innere Stadt,
NR2017,G90101,G90100,Innere Stadt,
NR2017,G90199,G90100,Wahlkarten - Wien  1.;Innere Stadt,
NR2017,G90200,G9C000,Wien  2.;Leopoldstadt,
NR2017,G90201,G90200,Leopoldstadt,
NR2017,G90299,G90200,Wahlkarten - Wien  2.;Leopoldstadt,
NR2017,G90300,G9A000,Wien  3.;Landstraße,
NR2017,G90301,G90300,Landstraße,
NR2017,G90399,G90300,Wahlkarten - Wien  3.;Landstraße,
NR2017,G90400,G9A000,Wien  4.;Wieden,
NR2017,G90401,G90400,Wieden,
NR2017,G90499,G90400,Wahlkarten - Wien  4.;Wieden,
NR2017,G90500,G9A000,Wien  5.;Margareten,
NR2017,G90501,G90500,Margareten,
NR2017,G90599,G90500,Wahlkarten - Wien  5.;Margareten,
NR2017,G90600,G9B000,Wien  6.;Mariahilf,
NR2017,G90601,G90600,Mariahilf,
NR2017,G90699,G90600,Wahlkarten - Wien  6.;Mariahilf,
NR2017,G90700,G9B000,Wien  7.;Neubau,
NR2017,G90701,G90700,Neubau,
NR2017,G90799,G90700,Wahlkarten - Wien  7.;Neubau,
NR2017,G90800,G9B000,Wien  8.;Josefstadt,
NR2017,G90801,G90800,Josefstadt,
NR2017,G90899,G90800,Wahlkarten - Wien  8.;Josefstadt,
NR2017,G90900,G9B000,Wien  9.;Alsergrund,
NR2017,G90901,G90900,Alsergrund,
NR2017,G90999,G90900,Wahlkarten - Wien  9.;Alsergrund,
NR2017,G91000,G9D000,Wien 10.;Favoriten,
NR2017,G91001,G91000,Favoriten,
NR2017,G91099,G91000,Wahlkarten - Wien 10.;Favoriten,
NR2017,G91100,G9D000,Wien 11.;Simmering,
NR2017,G91101,G91100,Simmering,
NR2017,G91199,G91100,Wahlkarten - Wien 11.;Simmering,
NR2017,G91200,G9D000,Wien 12.;Meidling,
NR2017,G91201,G91200,Meidling,
NR2017,G91299,G91200,Wahlkarten - Wien 12.;Meidling,
NR2017,G91300,G9E000,Wien 13.;Hietzing,
NR2017,G91301,G91300,Hietzing,
NR2017,G91399,G91300,Wahlkarten - Wien 13.;Hietzing,
NR2017,G91400,G9E000,Wien 14.;Penzing,
NR2017,G91401,G91400,Penzing,
NR2017,G91499,G91400,Wahlkarten - Wien 14.;Penzing,
NR2017,G91500,G9E000,Wien 15.;Rudolfsheim-Fünfhaus,
NR2017,G91501,G91500,Rudolfsheim-Fünfhaus,
NR2017,G91599,G91500,Wahlkarten - Wien 15.;Rudolfsheim-Fünfhaus,
NR2017,G91600,G9F000,Wien 16.;Ottakring,
NR2017,G91601,G91600,Ottakring,
NR2017,G91699,G91600,Wahlkarten - Wien 16.;Ottakring,
NR2017,G91700,G9F000,Wien 17.;Hernals,
NR2017,G91701,G91700,Hernals,
NR2017,G91799,G91700,Wahlkarten - Wien 17.;Hernals,
NR2017,G91800,G9F000,Wien 18.;Währing,
NR2017,G91801,G91800,Währing,
