#Year, Host_Country, Country, Jersey_Number, Position, Name, Club_Name, Club_Country
1998,France,Nigeria,20,FW,Victor Ikpeba,AS Monaco,
1998,France,Netherlands,1,GK,Edwin van der Sar,Ajax,
1998,France,Netherlands,18,GK,Ed de Goeij,Chelsea,
1998,France,Netherlands,22,GK,Ruud Hesp,Barcelona,
1998,France,Netherlands,2,DF,Michael Reiziger,Barcelona,
1998,France,Netherlands,3,DF,Jaap Stam,PSV,
1998,France,Netherlands,4,DF,Frank de Boer,Ajax,
1998,France,Netherlands,5,DF,Arthur Numan,PSV,
1998,France,Netherlands,13,DF,André Ooijer,PSV,
1998,France,Netherlands,15,DF,Winston Bogarde,Barcelona,
1998,France,Netherlands,6,MF,Wim Jonk,PSV,
1998,France,Netherlands,7,MF,Ronald de Boer,Ajax,
1998,France,Netherlands,10,MF,Clarence Seedorf,Real Madrid,
1998,France,Netherlands,11,MF,Phillip Cocu,PSV,
1998,France,Netherlands,12,MF,Boudewijn Zenden,PSV,
1998,France,Netherlands,14,MF,Marc Overmars,Arsenal,
1998,France,Netherlands,16,MF,Edgar Davids,Juventus,
1998,France,Netherlands,19,MF,Giovanni van Bronckhorst,Feyenoord,
1998,France,Netherlands,20,MF,Aron Winter,Internazionale,
1998,France,Netherlands,8,FW,Dennis Bergkamp,Arsenal,
1998,France,Netherlands,9,FW,Patrick Kluivert,Milan,
1998,France,Netherlands,17,FW,Pierre van Hooijdonk,Nottingham Forest,
1998,France,Netherlands,21,FW,Jimmy Floyd Hasselbaink,Leeds United,
1998,France,Norway,1,GK,Frode Grodås,Tottenham Hotspur,
1998,France,Norway,12,GK,Thomas Myhre,Everton,
1998,France,Norway,13,GK,Espen Baardsen,Tottenham Hotspur,
1998,France,Norway,2,DF,Gunnar Halle,Leeds United,
1998,France,Norway,3,DF,Ronny Johnsen,Manchester United,
1998,France,Norway,4,DF,Henning Berg,Manchester United,
1998,France,Norway,5,DF,Stig Inge Bjørnebye,Liverpool,
1998,France,Norway,14,DF,Vegard Heggem,Rosenborg,
1998,France,Norway,15,DF,Dan Eggen,Celta Vigo,
1998,France,Norway,19,DF,Erik Hoftun,Rosenborg,
1998,France,Norway,6,MF,Ståle Solbakken,AaB,
1998,France,Norway,7,MF,Erik Mykland,Panathinaikos,
1998,France,Norway,8,MF,Øyvind Leonhardsen,Liverpool,
1998,France,Norway,10,MF,Kjetil Rekdal,Hertha BSC,
1998,France,Norway,11,MF,Mini Jakobsen,Rosenborg,
1998,France,Norway,16,MF,Jostein Flo,Strømsgodset,
1998,France,Norway,17,MF,Håvard Flo,Werder Bremen,
1998,France,Norway,21,MF,Vidar Riseth,LASK Linz,
1998,France,Norway,22,MF,Roar Strand,Rosenborg,
1998,France,Norway,9,FW,Tore André Flo,Chelsea,
1998,France,Norway,18,FW,Egil Østenstad,Southampton,
1998,France,Norway,20,FW,Ole Gunnar Solskjær,Manchester United,
1998,France,Paraguay,1,GK,José Luis Chilavert,Vélez Sársfield,
1998,France,Paraguay,12,GK,Danilo Aceval,Unión de Santa Fe,
1998,France,Paraguay,22,GK,Rubén Ruiz Díaz,Monterrey,
1998,France,Paraguay,2,DF,Francisco Arce,Palmeiras,
1998,France,Paraguay,3,DF,Catalino Rivarola,Grêmio,
1998,France,Paraguay,4,DF,Carlos Gamarra,Corinthians,
1998,France,Paraguay,5,DF,Celso Ayala,River Plate,
1998,France,Paraguay,6,DF,Edgar Aguilera,Cerro Corá,
1998,France,Paraguay,11,DF,Pedro Sarabia,River Plate,
1998,France,Paraguay,14,DF,Ricardo Rojas,Estudiantes,
1998,France,Paraguay,20,DF,Denis Caniza,Olimpia,
1998,France,Paraguay,7,MF,Julio César Yegros,Cruz Azul,
1998,France,Paraguay,10,MF,Roberto Acuña,Real Zaragoza,
1998,France,Paraguay,13,MF,Carlos Paredes,Olimpia,
1998,France,Paraguay,16,MF,Julio César Enciso,Internacional,
1998,France,Paraguay,19,MF,Carlos Morales,Gimnasia de Jujuy,
1998,France,Paraguay,21,MF,Jorge Luis Campos,Beijing Guo'an,
1998,France,Paraguay,8,FW,Arístides Rojas,Unión de Santa Fe,
1998,France,Paraguay,9,FW,José Cardozo,Toluca,
1998,France,Paraguay,15,FW,Miguel Ángel Benítez,Espanyol,
1998,France,Paraguay,17,FW,Hugo Brizuela,Argentinos Juniors,
1998,France,Paraguay,18,FW,César Ramírez,Sporting CP,
1998,France,Romania,1,GK,Dumitru Stângaciu,Kocaelispor,
1998,France,Romania,12,GK,Bogdan Stelea,Salamanca,
1998,France,Romania,22,GK,Florin Prunea,Universitatea Craiova,
1998,France,Romania,2,DF,Dan Petrescu,Chelsea,
1998,France,Romania,3,DF,Cristian Dulca,Rapid Bucureşti,
1998,France,Romania,4,DF,Anton Doboş,AEK Athens,
1998,France,Romania,6,DF,Gheorghe Popescu,Galatasaray,
1998,France,Romania,13,DF,Liviu Ciobotariu,Naţional Bucureşti,
1998,France,Romania,20,DF,Tibor Selymes,Anderlecht,
1998,France,Romania,5,MF,Constantin Gâlcă,Espanyol,
1998,France,Romania,8,MF,Dorinel Munteanu,1. FC Köln,
1998,France,Romania,10,MF,Gheorghe Hagi,Galatasaray,
1998,France,Romania,14,MF,Radu Niculescu,Naţional Bucureşti,
1998,France,Romania,15,MF,Lucian Marinescu,Rapid Bucureşti,
1998,France,Romania,16,MF,Gabriel Popescu,Salamanca,
1998,France,Romania,18,MF,Iulian Filipescu,Galatasaray,
1998,France,Romania,19,MF,Ovidiu Stîngă,PSV,
1998,France,Romania,7,FW,Marius Lăcătuş,Steaua Bucureşti,
1998,France,Romania,9,FW,Viorel Moldovan,Coventry City,
1998,France,Romania,11,FW,Adrian Ilie,Valencia,
1998,France,Romania,17,FW,Ilie Dumitrescu,Atlante,
1998,France,Romania,21,FW,Gheorghe Craioveanu,Real Sociedad,
1998,France,Saudi Arabia,1,GK,Mohamed Al-Deayea,Al-Ta'ee,
1998,France,Saudi Arabia,21,GK,Hussein Al-Sadiq,Al-Qadisiya,
1998,France,Saudi Arabia,22,GK,Tisir Al-Antaif,Al-Ittifaq,
1998,France,Saudi Arabia,2,DF,Mohammed Al-Jahani,Al-Ahli,
1998,France,Saudi Arabia,3,DF,Mohammed Al-Khilaiwi,Al-Ittihad,
1998,France,Saudi Arabia,5,DF,Ahmad Jamil Madani,Al-Ittihad,
1998,France,Saudi Arabia,13,DF,Hussein Sulaimani,Al-Ahli,
1998,France,Saudi Arabia,17,DF,Ahmed Dokhi,Al-Hilal,
1998,France,Saudi Arabia,19,DF,Abdulaziz Al-Janoubi,Al-Nasr,
1998,France,Saudi Arabia,4,MF,Abdullah Zubromawi,Al-Ahli,
1998,France,Saudi Arabia,6,MF,Fuad Amin,Al-Shabab,
1998,France,Saudi Arabia,12,MF,Ibrahim Al-Harbi,Al-Nasr,
1998,France,Saudi Arabia,14,MF,Khalid Al-Muwallid,Al-Ahli,
1998,France,Saudi Arabia,15,MF,Yousuf Al-Thunayan,Al-Hilal,
1998,France,Saudi Arabia,16,MF,Khamis Al-Owairan,Al-Hilal,
1998,France,Saudi Arabia,18,MF,Nawaf Al-Temyat,Al-Hilal,
1998,France,Saudi Arabia,20,MF,Hamzah Saleh,Al-Ahli,
1998,France,Saudi Arabia,7,FW,Ibrahim Al-Shahrani,Al-Ahli,
1998,France,Saudi Arabia,8,FW,Obeid Al-Dosari,Al-Wehda,
1998,France,Saudi Arabia,9,FW,Sami Al-Jaber,Al-Hilal,
1998,France,Saudi Arabia,10,FW,Saeed Al-Owairan,Al-Shabab,
1998,France,Saudi Arabia,11,FW,Fahad Al-Mehallel,Al-Shabab,
1998,France,Scotland,1,GK,Jim Leighton,Aberdeen,
1998,France,Scotland,12,GK,Neil Sullivan,Wimbledon,
1998,France,Scotland,21,GK,Jonathan Gould,Celtic,
1998,France,Scotland,3,DF,Tom Boyd,Celtic,
1998,France,Scotland,4,DF,Colin Calderwood,Tottenham Hotspur,
1998,France,Scotland,5,DF,Colin Hendry,Blackburn Rovers,
1998,France,Scotland,6,DF,Tosh McKinlay,Celtic,
1998,France,Scotland,16,DF,David Weir,Hearts,
1998,France,Scotland,18,DF,Matt Elliott,Leicester City,
1998,France,Scotland,19,DF,Derek Whyte,Aberdeen,
1998,France,Scotland,22,DF,Christian Dailly,Derby County,
1998,France,Scotland,2,MF,Jackie McNamara,Celtic,
1998,France,Scotland,8,MF,Craig Burley,Celtic,
1998,France,Scotland,10,MF,Darren Jackson,Celtic,
1998,France,Scotland,11,MF,John Collins,AS Monaco,
1998,France,Scotland,14,MF,Paul Lambert,Celtic,
1998,France,Scotland,15,MF,Scot Gemmill,Nottingham Forest,
1998,France,Scotland,17,MF,Billy McKinlay,Blackburn Rovers,
1998,France,Scotland,7,FW,Kevin Gallacher,Blackburn Rovers,
1998,France,Scotland,9,FW,Gordon Durie,Rangers,
1998,France,Scotland,13,FW,Simon Donnelly,Celtic,
1998,France,Scotland,20,FW,Scott Booth,Utrecht,
1998,France,Tunisia,1,GK,Chokri El Ouaer,Espérance,
1998,France,Tunisia,16,GK,Radhouane Salhi,Étoile Sahel,
1998,France,Tunisia,22,GK,Ali Boumnijel,Bastia,
1998,France,Tunisia,3,DF,Sami Trabelsi,CS Sfaxien,
1998,France,Tunisia,4,DF,Mounir Boukadida,Étoile Sahel,
1998,France,Tunisia,5,DF,Hatem Trabelsi,CS Sfaxien,
1998,France,Tunisia,6,DF,Ferid Chouchane,Étoile Sahel,
1998,France,Tunisia,7,DF,Tarek Thabet,Espérance,
1998,France,Tunisia,20,DF,Sabri Jaballah,Club Africain,
1998,France,Tunisia,21,DF,Khaled Badra,Espérance,
1998,France,Tunisia,8,MF,Zoubeir Baya,SC Freiburg,
1998,France,Tunisia,10,MF,Kaies Ghodhbane,Étoile Sahel,
1998,France,Tunisia,13,MF,Riadh Bouazizi,Étoile Sahel,
1998,France,Tunisia,14,MF,Sirajeddine Chihi,Espérance,
1998,France,Tunisia,15,MF,Skander Souayah,CS Sfaxien,
1998,France,Tunisia,17,MF,José Clayton,Étoile Sahel,
1998,France,Tunisia,19,MF,Faysal Ben Ahmed,Espérance,
1998,France,Tunisia,2,FW,Imed Ben Younes,Étoile Sahel,
1998,France,Tunisia,9,FW,Riadh Jelassi,Étoile Sahel,
1998,France,Tunisia,11,FW,Adel Sellimi,Real Jaén,
1998,France,Tunisia,12,FW,Mourad Melki,Olympique Béja,
1998,France,Tunisia,18,FW,Mehdi Ben Slimane,SC Freiburg,
1998,France,United States,1,GK,Brad Friedel,Liverpool,
1998,France,United States,16,GK,Juergen Sommer,Columbus Crew,United States
1998,France,United States,18,GK,Kasey Keller,Leicester City,
1998,France,United States,2,DF,Frankie Hejduk,Tampa Bay Mutiny,United States
1998,France,United States,3,DF,Eddie Pope,D.C. United,United States
1998,France,United States,4,DF,Mike Burns,New England Revolution,United States
1998,France,United States,5,DF,Thomas Dooley,Columbus Crew,United States
1998,France,United States,6,DF,David Regis,Karlsruher SC,
1998,France,United States,12,DF,Jeff Agoos,D.C. United,United States
1998,France,United States,17,DF,Marcelo Balboa,Colorado Rapids,United States
1998,France,United States,22,DF,Alexi Lalas,MetroStars,United States
1998,France,United States,8,MF,Earnie Stewart,NAC Breda,
1998,France,United States,10,MF,Tab Ramos,MetroStars,United States
1998,France,United States,13,MF,Cobi Jones,Los Angeles Galaxy,United States
1998,France,United States,14,MF,Predrag Radosavljević,Kansas City Wizards,United States
1998,France,United States,15,MF,Chad Deering,VfL Wolfsburg,
1998,France,United States,19,MF,Brian Maisonneuve,Columbus Crew,United States
1998,France,United States,21,MF,Claudio Reyna,VfL Wolfsburg,
1998,France,United States,7,FW,Roy Wegerle,Tampa Bay Mutiny,United States
1998,France,United States,9,FW,Joe-Max Moore,New England Revolution,United States
1998,France,United States,11,FW,Eric Wynalda,San Jose Clash,United States
1998,France,United States,20,FW,Brian McBride,Columbus Crew,United States
1998,France,Yugoslavia,1,GK,Ivica Kralj,Partizan,
1998,France,Yugoslavia,12,GK,Dragoje Leković,Sporting Gijón,
1998,France,Yugoslavia,2,DF,Zoran Mirković,Atalanta,
1998,France,Yugoslavia,3,DF,Goran Đorović,Celta Vigo,
1998,France,Yugoslavia,5,DF,Miroslav Đukić,Valencia,
1998,France,Yugoslavia,6,DF,Branko Brnović,Espanyol,
1998,France,Yugoslavia,11,DF,Siniša Mihajlović,Sampdoria,
1998,France,Yugoslavia,13,DF,Slobodan Komljenović,MSV Duisburg,
1998,France,Yugoslavia,14,DF,Niša Saveljić,Bordeaux,
1998,France,Yugoslavia,4,MF,Slaviša Jokanović,Tenerife,
1998,France,Yugoslavia,7,MF,Vladimir Jugović,Lazio,
1998,France,Yugoslavia,10,MF,Dragan Stojković,Nagoya Grampus Eight,
1998,France,Yugoslavia,15,MF,Ljubinko Drulović,Porto,
1998,France,Yugoslavia,16,MF,Željko Petrović,Urawa Red Diamonds,
1998,France,Yugoslavia,18,MF,Dejan Govedarica,Lecce,
1998,France,Yugoslavia,19,MF,Miroslav Stević,1860 Munich,
1998,France,Yugoslavia,20,MF,Dejan Stanković,Crvena Zvezda,
1998,France,Yugoslavia,8,FW,Dejan Savićević,Milan,
1998,France,Yugoslavia,9,FW,Predrag Mijatović,Real Madrid,
1998,France,Yugoslavia,17,FW,Savo Milošević,Aston Villa,
1998,France,Yugoslavia,21,FW,Perica Ognjenović,Crvena Zvezda,
1998,France,Yugoslavia,22,FW,Darko Kovačević,Real Sociedad,
1998,France,South Africa,1,GK,Hans Vonk,Heerenveen,
1998,France,South Africa,16,GK,Brian Baloyi,Kaizer Chiefs,
1998,France,South Africa,22,GK,Paul Evans,Supersport United,
1998,France,South Africa,23,GK,Simon Gopane,Bloemfontein Celtic,
1998,France,South Africa,2,DF,Themba Mnguni,Mamelodi Sundowns,
1998,France,South Africa,3,DF,David Nyathi,St. Gallen,
1998,France,South Africa,4,DF,Willem Jackson,Orlando Pirates,
1998,France,South Africa,5,DF,Mark Fish,Bolton Wanderers,
1998,France,South Africa,19,DF,Lucas Radebe,Leeds United,
1998,France,South Africa,21,DF,Pierre Issa,Marseille,
1998,France,South Africa,7,MF,Quinton Fortune,Atlético Madrid,
1998,France,South Africa,8,MF,Alfred Phiri,Vanspor,
1998,France,South Africa,10,MF,John Moshoeu,Fenerbahçe,
1998,France,South Africa,11,MF,Helman Mkhalele,Kayserispor,
1998,France,South Africa,15,MF,Doctor Khumalo,Kaizer Chiefs,
1998,France,South Africa,18,MF,Lebohang Morula,Vanspor,
1998,France,South Africa,20,MF,William Mokoena,Manning Rangers,
1998,France,South Africa,6,FW,Phil Masinga,Bari,
1998,France,South Africa,9,FW,Shaun Bartlett,Cape Town Spurs,
1998,France,South Africa,12,FW,Brendan Augustine,LASK Linz,
1998,France,South Africa,13,FW,Delron Buckley,VfL Bochum,
1998,France,South Africa,14,FW,Jerry Sikhosana,Orlando Pirates,
1998,France,South Africa,17,FW,Benni McCarthy,Ajax,
2002,South Korea/Japan,Argentina,1,GK,Germán Burgos,Atlético Madrid,
2002,South Korea/Japan,Argentina,12,GK,Pablo Cavallero,Celta Vigo,
2002,South Korea/Japan,Argentina,23,GK,Roberto Bonano,Barcelona,
2002,South Korea/Japan,Argentina,2,DF,Roberto Ayala,Valencia,
2002,South Korea/Japan,Argentina,3,DF,Juan Pablo Sorín,Cruzeiro,
2002,South Korea/Japan,Argentina,4,DF,Mauricio Pochettino,Paris Saint-Germain,
2002,South Korea/Japan,Argentina,6,DF,Walter Samuel,Roma,
2002,South Korea/Japan,Argentina,8,DF,Javier Zanetti,Internazionale,
2002,South Korea/Japan,Argentina,13,DF,Diego Placente,Bayer Leverkusen,
2002,South Korea/Japan,Argentina,22,DF,José Chamot,Milan,
2002,South Korea/Japan,Argentina,5,MF,Matías Almeyda,Parma,
2002,South Korea/Japan,Argentina,10,MF,Ariel Ortega,River Plate,
2002,South Korea/Japan,Argentina,11,MF,Juan Sebastián Verón,Manchester United,
2002,South Korea/Japan,Argentina,14,MF,Diego Simeone,Lazio,
2002,South Korea/Japan,Argentina,15,MF,Claudio Husaín,River Plate,
2002,South Korea/Japan,Argentina,16,MF,Pablo Aimar,Valencia,
2002,South Korea/Japan,Argentina,17,MF,Gustavo López,Celta Vigo,
2002,South Korea/Japan,Argentina,18,MF,Kily González,Valencia,
2002,South Korea/Japan,Argentina,20,MF,Marcelo Gallardo,AS Monaco,
2002,South Korea/Japan,Argentina,7,FW,Claudio López,Lazio,
2002,South Korea/Japan,Argentina,9,FW,Gabriel Batistuta,Roma,
2002,South Korea/Japan,Argentina,19,FW,Hernán Crespo,Lazio,
2002,South Korea/Japan,Argentina,21,FW,Claudio Caniggia,Rangers,
2002,South Korea/Japan,Belgium,1,GK,Geert De Vlieger,Willem II,
2002,South Korea/Japan,Belgium,13,GK,Franky Vandendriessche,Mouscron,
