#Year, Host_Country, Country, Jersey_Number, Position, Name, Club_Name, Club_Country
1954,Switzerland,Yugoslavia,4,MF,Zlatko Čajkovski,Partizan Belgrade,Yugoslavia
1954,Switzerland,Yugoslavia,10,MF,Stjepan Bobek,Partizan Belgrade,Yugoslavia
1954,Switzerland,Yugoslavia,14,MF,Lev Mantula,Dinamo Zagreb,Yugoslavia
1954,Switzerland,Yugoslavia,15,MF,Ljubiša Spajić,Crvena Zvezda Belgrade,Yugoslavia
1954,Switzerland,Yugoslavia,19,MF,Zlatko Papec,Hajduk Split,Yugoslavia
1954,Switzerland,Yugoslavia,7,FW,Tihomir Ognjanov,Crvena Zvezda Belgrade,Yugoslavia
1954,Switzerland,Yugoslavia,8,FW,Rajko Mitić,Crvena Zvezda Belgrade,Yugoslavia
1954,Switzerland,Yugoslavia,9,FW,Bernard Vukas,Hajduk Split,Yugoslavia
1954,Switzerland,Yugoslavia,11,FW,Branko Zebec,Partizan Belgrade,Yugoslavia
1954,Switzerland,Yugoslavia,18,FW,Miloš Milutinović,Partizan Belgrade,Yugoslavia
1954,Switzerland,Yugoslavia,20,FW,Dionizije Dvornić,Dinamo Zagreb,Yugoslavia
1954,Switzerland,Yugoslavia,21,FW,Todor Veselinović,Vojvodina Novi Sad,Yugoslavia
1954,Switzerland,Yugoslavia,22,FW,Aleksandar Petaković,Radnicki Belgrade,Yugoslavia
1958,Sweden,Argentina,1,GK,Amadeo Carrizo,River Plate,Argentina
1958,Sweden,Argentina,12,GK,Julio Musimessi,Boca Juniors,Argentina
1958,Sweden,Argentina,3,DF,Federico Vairo,River Plate,Argentina
1958,Sweden,Argentina,4,DF,Juan Francisco Lombardo,Boca Juniors,Argentina
1958,Sweden,Argentina,5,DF,Néstor Rossi,River Plate,Argentina
1958,Sweden,Argentina,13,DF,Alfredo Pérez,River Plate,Argentina
1958,Sweden,Argentina,14,DF,Federico Edwards,Boca Juniors,Argentina
1958,Sweden,Argentina,15,DF,David Acevedo,Independiente,Argentina
1958,Sweden,Argentina,17,DF,José Ramos Delgado,Lanús,Argentina
1958,Sweden,Argentina,2,MF,Pedro Dellacha,Racing,Argentina
1958,Sweden,Argentina,6,MF,José Varacka,Independiente,Argentina
1958,Sweden,Argentina,16,MF,Eliseo Mouriño,Boca Juniors,Argentina
1958,Sweden,Argentina,7,FW,Omar Oreste Corbatta,Racing,Argentina
1958,Sweden,Argentina,8,FW,Eliseo Prado,River Plate,Argentina
1958,Sweden,Argentina,9,FW,Norberto Menéndez,River Plate,Argentina
1958,Sweden,Argentina,10,FW,Alfredo Rojas,Lanús,Argentina
1958,Sweden,Argentina,11,FW,Ángel Labruna,River Plate,Argentina
1958,Sweden,Argentina,18,FW,Norberto Boggio,San Lorenzo de Almagro,Argentina
1958,Sweden,Argentina,19,FW,Ludovico Avio,Vélez Sarsfield,Argentina
1958,Sweden,Argentina,20,FW,Ricardo Infante,Estudiantes de La Plata,Argentina
1958,Sweden,Argentina,21,FW,José Sanfilippo,San Lorenzo de Almagro,Argentina
1958,Sweden,Argentina,22,FW,Osvaldo Cruz,Independiente,Argentina
1958,Sweden,Austria,1,GK,Rudolf Szanwald,Wiener SC,Austria
1958,Sweden,Austria,12,GK,Kurt Schmied,First Vienna FC,Austria
1958,Sweden,Austria,22,GK,Bruno Engelmeier,1. Simmeringer SC,Austria
1958,Sweden,Austria,2,DF,Paul Halla,SK Rapid Wien,Austria
1958,Sweden,Austria,3,DF,Ernst Happel,SK Rapid Wien,Austria
1958,Sweden,Austria,4,DF,Franz Swoboda,Austria Wien,Austria
1958,Sweden,Austria,5,DF,Gerhard Hanappi,SK Rapid Wien,Austria
1958,Sweden,Austria,15,DF,Walter Kollmann,Wacker Wien,Austria
1958,Sweden,Austria,18,DF,Leopold Barschandt,Wiener SC,Austria
1958,Sweden,Austria,6,MF,Karl Koller,First Vienna FC,Austria
1958,Sweden,Austria,16,MF,Karl Stotz,Austria Wien,Austria
1958,Sweden,Austria,17,MF,Ernst Kozlicek,Wacker Wien,Austria
1958,Sweden,Austria,21,MF,Ignaz Puschnik,Kapfenberger SV,Austria
1958,Sweden,Austria,7,FW,Walter Horak,Wiener SC,Austria
1958,Sweden,Austria,8,FW,Paul Kozlicek,Wacker Wien,Austria
1958,Sweden,Austria,9,FW,Hans Buzek,First Vienna FC,Austria
1958,Sweden,Austria,10,FW,Alfred Körner,SK Rapid Wien,Austria
1958,Sweden,Austria,11,FW,Helmut Senekowitsch,Sturm Graz,Austria
1958,Sweden,Austria,13,FW,Walter Schleger,Austria Wien,Austria
1958,Sweden,Austria,14,FW,Josef Hamerl,Wiener SC,Austria
1958,Sweden,Austria,19,FW,Robert Dienst,SK Rapid Wien,Austria
1958,Sweden,Austria,20,FW,Herbert Ninaus,Grazer AK,Austria
1958,Sweden,Brazil,1,GK,Carlos José Castilho,Fluminense,Brazil
1958,Sweden,Brazil,3,GK,Gilmar,Corinthians,Brazil
1958,Sweden,Brazil,2,DF,Hilderaldo Bellini,Vasco da Gama,Brazil
1958,Sweden,Brazil,4,DF,Djalma Santos,Portuguesa,Brazil
1958,Sweden,Brazil,12,DF,Nílton Santos,Botafogo,Brazil
1958,Sweden,Brazil,14,DF,De Sordi,São Paulo,Brazil
1958,Sweden,Brazil,15,DF,Orlando,Vasco da Gama,Brazil
1958,Sweden,Brazil,16,DF,Mauro Ramos,São Paulo,Brazil
1958,Sweden,Brazil,5,MF,Dino Sani,São Paulo,Brazil
1958,Sweden,Brazil,6,MF,Didi,Botafogo,Brazil
1958,Sweden,Brazil,8,MF,Oreco,Corinthians,Brazil
1958,Sweden,Brazil,9,MF,Zózimo,Bangu,Brazil
1958,Sweden,Brazil,13,MF,Moacir,Flamengo,Brazil
1958,Sweden,Brazil,19,MF,Zito,Santos,Brazil
1958,Sweden,Brazil,7,FW,Mário Zagallo,Flamengo,Brazil
1958,Sweden,Brazil,10,FW,Pelé,Santos,Brazil
1958,Sweden,Brazil,11,FW,Garrincha,Botafogo,Brazil
1958,Sweden,Brazil,17,FW,Joel Antônio Martins,Flamengo,Brazil
1958,Sweden,Brazil,18,FW,Mazzola,Palmeiras,Brazil
1958,Sweden,Brazil,20,FW,Vavá,Vasco da Gama,Brazil
1958,Sweden,Brazil,21,FW,Dida,Flamengo,Brazil
1958,Sweden,Brazil,22,FW,Pepe,Santos,Brazil
1958,Sweden,England,1,GK,Colin McDonald,Burnley,England
1958,Sweden,England,12,GK,Eddie Hopkinson,Bolton Wanderers,England
1958,Sweden,England,13,GK,Alan Hodgkinson,Sheffield United,England
1958,Sweden,England,2,DF,Don Howe,West Bromwich Albion,England
1958,Sweden,England,3,DF,Tommy Banks,Bolton Wanderers,England
1958,Sweden,England,14,DF,Peter Sillett,Chelsea,England
1958,Sweden,England,15,DF,Ronnie Clayton,Blackburn Rovers,England
1958,Sweden,England,16,DF,Maurice Norman,Tottenham Hotspur,England
1958,Sweden,England,4,MF,Eddie Clamp,Wolverhampton Wanderers,England
1958,Sweden,England,5,MF,Billy Wright,Wolverhampton Wanderers,England
1958,Sweden,England,6,MF,Bill Slater,Wolverhampton Wanderers,England
1958,Sweden,England,20,MF,Bobby Charlton,Manchester United,England
1958,Sweden,England,7,FW,Bryan Douglas,Blackburn Rovers,England
1958,Sweden,England,8,FW,Bobby Robson,West Bromwich Albion,England
1958,Sweden,England,9,FW,Derek Kevan,West Bromwich Albion,England
1958,Sweden,England,10,FW,Johnny Haynes,Fulham,England
1958,Sweden,England,11,FW,Tom Finney,Preston North End,England
1958,Sweden,England,17,FW,Peter Brabrook,Chelsea,England
1958,Sweden,England,18,FW,Peter Broadbent,Wolverhampton Wanderers,England
1958,Sweden,England,19,FW,Bobby Smith,Tottenham Hotspur,England
1958,Sweden,England,21,FW,Alan A'Court,Liverpool,England
1958,Sweden,England,22,FW,Maurice Setters,West Bromwich Albion,England
1958,Sweden,France,1,GK,Claude Abbes,Saint-Ètienne,France
1958,Sweden,France,2,GK,Dominique Colonna,Stade de Reims,France
1958,Sweden,France,3,GK,François Remetter,Girondins de Bordeaux,France
1958,Sweden,France,4,DF,Raymond Kaelbel,AS Monaco,France
1958,Sweden,France,5,DF,André Lerond,Olympique de Lyon,France
1958,Sweden,France,6,DF,Roger Marche,RC Paris,France
1958,Sweden,France,7,DF,Robert Mouynet,Olympique de Lyon,France
1958,Sweden,France,13,DF,Armand Penverne,Stade de Reims,France
1958,Sweden,France,8,MF,Bernard Chiarelli,Valenciennes,France
1958,Sweden,France,9,MF,Kazimir Hnatow,Angers,Morocco
1958,Sweden,France,10,MF,Robert Jonquet,Stade de Reims,France
1958,Sweden,France,11,MF,Maurice Lafont,Nimes,France
1958,Sweden,France,12,MF,Jean-Jacques Marcel,Marseille,France
1958,Sweden,France,14,MF,Raymond Bellot,AS Monaco,France
1958,Sweden,France,18,MF,Raymond Kopa,Real Madrid,Spain
1958,Sweden,France,19,MF,Célestin Oliver,UA Sedan-Torcy,France
1958,Sweden,France,15,FW,Stéphane Bruey,Angers,Morocco
1958,Sweden,France,16,FW,Yvon Douis,Lille,France
1958,Sweden,France,17,FW,Just Fontaine,Stade de Reims,France
1958,Sweden,France,20,FW,Roger Piantoni,Stade de Reims,France
1958,Sweden,France,21,FW,Jean Vincent,Stade de Reims,France
1958,Sweden,France,22,FW,Maryan Wisnieski,Lens,France
1958,Sweden,West Germany,1,GK,Fritz Herkenrath,Rot-Weiss Essen,West Germany
1958,Sweden,West Germany,21,GK,Günter Sawitzki,VfB Stuttgart,West Germany
1958,Sweden,West Germany,22,GK,Heinz Kwiatkowski,BV Borussia Dortmund,West Germany
1958,Sweden,West Germany,2,DF,Herbert Erhardt,SpVgg Fürth,West Germany
1958,Sweden,West Germany,3,DF,Erich Juskowiak,Fortuna Düsseldorf,West Germany
1958,Sweden,West Germany,5,DF,Heinz Wewers,Rot-Weiss Essen,West Germany
1958,Sweden,West Germany,7,DF,Georg Stollenwerk,1. FC Köln,West Germany
1958,Sweden,West Germany,17,DF,Karl-Heinz Schnellinger,SG Düren 99,West Germany
1958,Sweden,West Germany,20,DF,Hermann Nuber,Kickers Offenbach,West Germany
1958,Sweden,West Germany,4,MF,Horst Eckel,1. FC Kaiserslautern,West Germany
1958,Sweden,West Germany,6,MF,Horst Szymaniak,Wuppertaler SV,West Germany
1958,Sweden,West Germany,9,MF,Fritz Walter,1. FC Kaiserslautern,West Germany
1958,Sweden,West Germany,18,MF,Rudi Hoffmann,VfB Stuttgart,West Germany
1958,Sweden,West Germany,19,MF,Wolfgang Peters,BV Borussia Dortmund,West Germany
1958,Sweden,West Germany,8,FW,Helmut Rahn,Rot-Weiss Essen,West Germany
1958,Sweden,West Germany,10,FW,Aki Schmidt,BV Borussia Dortmund,West Germany
1958,Sweden,West Germany,11,FW,Hans Schäfer,1. FC Köln,West Germany
1958,Sweden,West Germany,12,FW,Uwe Seeler,Hamburger SV,West Germany
1958,Sweden,West Germany,13,FW,Bernhard Klodt,FC Schalke 04,West Germany
1958,Sweden,West Germany,14,FW,Hans Cieslarczyk,SV Sodingen,West Germany
1958,Sweden,West Germany,15,FW,Alfred Kelbassa,BV Borussia Dortmund,West Germany
1958,Sweden,West Germany,16,FW,Hans Sturm,1. FC Köln,West Germany
1958,Sweden,Hungary,1,GK,Gyula Grosics,Tatabányai Bányász SE,Hungary
1958,Sweden,Hungary,22,GK,István Ilku,Dorogi Bányász,Hungary
1958,Sweden,Hungary,2,DF,Sándor Mátrai,Ferencvárosi TC,Hungary
1958,Sweden,Hungary,3,DF,Ferenc Sipos,MTK FC,Hungary
1958,Sweden,Hungary,4,DF,László Sárosi,Vasas SC,Hungary
1958,Sweden,Hungary,5,DF,József Bozsik,Budapest Honvéd FC,Hungary
1958,Sweden,Hungary,12,DF,Béla Kárpáti,Vasas SC,Hungary
1958,Sweden,Hungary,13,DF,Oszkár Szigeti,Diósgyőri VTK,Hungary
1958,Sweden,Hungary,6,MF,Pál Berendi,Vasas SC,Hungary
1958,Sweden,Hungary,7,MF,László Budai,Budapest Honvéd FC,Hungary
1958,Sweden,Hungary,15,MF,Antal Kotász,Budapest Honvéd FC,Hungary
1958,Sweden,Hungary,8,FW,Lajos Tichy,Budapest Honvéd FC,Hungary
1958,Sweden,Hungary,9,FW,Nándor Hidegkuti,MTK FC,Hungary
1958,Sweden,Hungary,10,FW,Dezső Bundzsák,Vasas SC,Hungary
1958,Sweden,Hungary,11,FW,Károly Sándor,MTK FC,Hungary
1958,Sweden,Hungary,14,FW,Ferenc Szojka,Salgótarjáni BTC,Hungary
1958,Sweden,Hungary,16,FW,László Lachos,Tatabányai Bányász SE,Hungary
1958,Sweden,Hungary,17,FW,Mihály Vasas,Salgótarjáni BTC,Hungary
1958,Sweden,Hungary,18,FW,Tivadar Monostori,Dorogi Bányász,Hungary
1958,Sweden,Hungary,19,FW,Zoltán Friedmanszky,Ferencvárosi TC,Hungary
1958,Sweden,Hungary,20,FW,József Bencsics,Újpesti Dózsa,Hungary
1958,Sweden,Hungary,21,FW,Máté Fenyvesi,Ferencvárosi TC,Hungary
1958,Sweden,Mexico,1,GK,Antonio Carbajal,Club León,Mexico
1958,Sweden,Mexico,12,GK,Manuel Camacho,Club Toluca,Mexico
1958,Sweden,Mexico,13,GK,Jaime Gómez,CD Guadalajara,Mexico
1958,Sweden,Mexico,2,DF,Jesús del Muro,CF Atlas,Mexico
1958,Sweden,Mexico,4,DF,José Villegas,CD Guadalajara,Mexico
1958,Sweden,Mexico,5,DF,Alfonso Portugal,Necaxa,Mexico
1958,Sweden,Mexico,16,DF,José Antonio Roca,CD Zacatepec,Mexico
1958,Sweden,Mexico,17,DF,Raúl Cárdenas,CD Zacatepec,Mexico
1958,Sweden,Mexico,19,DF,Jaime Belmonte,CD Cuautla,Mexico
1958,Sweden,Mexico,3,MF,Jorge Romo,Club Toluca,Mexico
1958,Sweden,Mexico,6,MF,Francisco Flores,CD Guadalajara,Mexico
1958,Sweden,Mexico,7,MF,Alfredo Hernández,Club León,Mexico
1958,Sweden,Mexico,15,MF,Guillermo Sepúlveda,CD Guadalajara,Mexico
1958,Sweden,Mexico,18,MF,Jaime Salazar,Necaxa,Mexico
1958,Sweden,Mexico,8,FW,Salvador Reyes,CD Guadalajara,Mexico
1958,Sweden,Mexico,9,FW,Carlos Calderón de la Barca,Atlante F.C.,Mexico
1958,Sweden,Mexico,10,FW,Crescencio Gutiérrez,CD Guadalajara,Mexico
1958,Sweden,Mexico,11,FW,Enrique Sesma,Club Toluca,Mexico
1958,Sweden,Mexico,14,FW,Miguel Gutiérrez,CF Atlas,Mexico
1958,Sweden,Mexico,20,FW,Carlos Blanco,Club Toluca,Mexico
1958,Sweden,Mexico,21,FW,Ligorio López,Club Irapuato,Mexico
1958,Sweden,Mexico,22,FW,Carlos González,CF Atlas,Mexico
1958,Sweden,Northern Ireland,1,GK,Harry Gregg,Manchester United,England
1958,Sweden,Northern Ireland,12,GK,Norman Uprichard,Portsmouth,England
1958,Sweden,Northern Ireland,18,GK,Roy Rea,Glenavon,Northern Ireland
1958,Sweden,Northern Ireland,2,DF,Willie Cunningham,Leicester City,England
1958,Sweden,Northern Ireland,3,DF,Alf McMichael,Newcastle United,England
1958,Sweden,Northern Ireland,5,DF,Dick Keith,Newcastle United,England
1958,Sweden,Northern Ireland,19,DF,Len Graham,Doncaster Rovers,Northern Ireland
1958,Sweden,Northern Ireland,21,DF,Tommy Hamill,Linfield,Northern Ireland
1958,Sweden,Northern Ireland,4,MF,Danny Blanchflower,Tottenham Hotspur,England
1958,Sweden,Northern Ireland,6,MF,Bertie Peacock,Celtic,Scotland
1958,Sweden,Northern Ireland,20,MF,Sammy Chapman,Mansfield Town,Northern Ireland
1958,Sweden,Northern Ireland,7,FW,Billy Bingham,Sunderland,England
1958,Sweden,Northern Ireland,8,FW,Wilbur Cush,Leeds United,England
1958,Sweden,Northern Ireland,9,FW,Billy Simpson,Rangers,Scotland
1958,Sweden,Northern Ireland,10,FW,Jimmy McIlroy,Burnley,England
1958,Sweden,Northern Ireland,11,FW,Peter McParland,Aston Villa,England
1958,Sweden,Northern Ireland,13,FW,Tommy Casey,Newcastle United,England
1958,Sweden,Northern Ireland,14,FW,Jackie Scott,Grimsby Town,Northern Ireland
1958,Sweden,Northern Ireland,15,FW,Sammy McCrory,Southend United,Northern Ireland
1958,Sweden,Northern Ireland,16,FW,Derek Dougan,Portsmouth,England
1958,Sweden,Northern Ireland,17,FW,Fay Coyle,Nottingham Forest,England
1958,Sweden,Northern Ireland,22,FW,Bobby Trainor,Coleraine,Northern Ireland
1958,Sweden,Paraguay,1,GK,Ramón Mayeregger,Nacional PAR,Paraguay
1958,Sweden,Paraguay,12,GK,Samuel Aguilar,Libertad,Paraguay
1958,Sweden,Paraguay,2,DF,Edelmiro Arévalo,Olimpia,Paraguay
1958,Sweden,Paraguay,4,DF,Ignacio Achúcarro,Olimpia,Paraguay
1958,Sweden,Paraguay,6,DF,Eligio Echagüe,Olimpia,Paraguay
1958,Sweden,Paraguay,13,DF,Luis Gini,Sol de América,Paraguay
1958,Sweden,Paraguay,14,DF,Darío Segovia,Sol de América,Paraguay
1958,Sweden,Paraguay,17,DF,Agustín Miranda,Cerro Porteño,Paraguay
1958,Sweden,Paraguay,3,MF,Juan Vicente Lezcano,Olimpia,Paraguay
1958,Sweden,Paraguay,5,MF,Salvador Villalba,Libertad,Paraguay
1958,Sweden,Paraguay,15,MF,Luis Santos Silva,Cerro Porteño,Paraguay
1958,Sweden,Paraguay,7,FW,Juan Bautista Agüero,Olimpia,Paraguay
1958,Sweden,Paraguay,8,FW,José Parodi,Olimpia,Paraguay
1958,Sweden,Paraguay,9,FW,Jorge Lino Romero,Sol de América,Paraguay
1958,Sweden,Paraguay,10,FW,Oscar Aguilera,Olimpia,Paraguay
1958,Sweden,Paraguay,11,FW,Florencio Amarilla,Nacional PAR,Paraguay
1958,Sweden,Paraguay,16,FW,Claudio Lezcano,Olimpia,Paraguay
1958,Sweden,Paraguay,18,FW,Gilberto Penayo,Sol de América,Paraguay
1958,Sweden,Paraguay,19,FW,Eliseo Insfrán,Guaraní,Paraguay
1958,Sweden,Paraguay,20,FW,José Raúl Aveiro,Sportivo Luqueño,Paraguay
1958,Sweden,Paraguay,21,FW,Cayetano Ré,Cerro Porteño,Paraguay
1958,Sweden,Paraguay,22,FW,Eligio Insfrán,Guaraní,Paraguay
1958,Sweden,Scotland,1,GK,Tommy Younger,Liverpool,England
1958,Sweden,Scotland,12,GK,Bill Brown,Dundee,Scotland
1958,Sweden,Scotland,2,DF,Tommy Docherty,Preston North End,England
1958,Sweden,Scotland,3,DF,Alex Parker,Everton,England
1958,Sweden,Scotland,4,DF,Eric Caldow,Rangers,Scotland
1958,Sweden,Scotland,5,DF,John Hewie,Charlton Athletic,England
1958,Sweden,Scotland,7,DF,Ian McColl,Rangers,Scotland
1958,Sweden,Scotland,13,DF,Sammy Baird,Rangers,Scotland
1958,Sweden,Scotland,14,DF,Graham Leggat,Aberdeen,Scotland
1958,Sweden,Scotland,6,MF,Harry Haddock,Clyde,Scotland
1958,Sweden,Scotland,9,MF,Bobby Evans,Celtic,Scotland
1958,Sweden,Scotland,10,MF,Doug Cowie,Dundee,Scotland
1958,Sweden,Scotland,11,MF,Dave Mackay,Heart of Midlothian,Scotland
1958,Sweden,Scotland,17,MF,Jackie Mudie,Blackpool,England
1958,Sweden,Scotland,19,MF,Bobby Collins,Celtic,Scotland
1958,Sweden,Scotland,21,MF,Stewart Imlach,Nottingham Forest,England
1958,Sweden,Scotland,8,FW,Eddie Turnbull,Hibernian,Scotland
1958,Sweden,Scotland,15,FW,Alex Scott,Rangers,Scotland
1958,Sweden,Scotland,16,FW,Jimmy Murray,Heart of Midlothian,Scotland
1958,Sweden,Scotland,18,FW,John Coyle,Clyde,Scotland
1958,Sweden,Scotland,20,FW,Archie Robertson,Clyde,Scotland
1958,Sweden,Scotland,22,FW,Willie Fernie,Celtic,Scotland
1958,Sweden,Sweden,1,GK,Kalle Svensson,Helsingborg,Sweden
1958,Sweden,Sweden,12,GK,Tore Svensson,Malmö,Sweden
1958,Sweden,Sweden,16,GK,Ingemar Haraldsson,Elfsborg,Sweden
1958,Sweden,Sweden,2,DF,Orvar Bergmark,Örebro,Sweden
1958,Sweden,Sweden,3,DF,Sven Axbom,Norrköping,Sweden
1958,Sweden,Sweden,13,DF,Prawitz Öberg,Malmö,Sweden
1958,Sweden,Sweden,4,MF,Nils Liedholm,AC Milan,Italy
1958,Sweden,Sweden,5,MF,Åke Johansson,Norrköping,Sweden
1958,Sweden,Sweden,6,MF,Sigge Parling,Djurgården,Sweden
1958,Sweden,Sweden,14,MF,Bengt Gustavsson,Atalanta,Italy
1958,Sweden,Sweden,15,MF,Reino Börjesson,Norrby,Sweden
1958,Sweden,Sweden,17,MF,Olle Håkansson,Norrköping,Sweden
1958,Sweden,Sweden,7,FW,Kurt Hamrin,Padova,Italy
1958,Sweden,Sweden,8,FW,Gunnar Gren,Örgryte,Sweden
1958,Sweden,Sweden,9,FW,Agne Simonsson,Örgryte,Sweden
1958,Sweden,Sweden,10,FW,Arne Selmosson,Lazio,Italy
1958,Sweden,Sweden,11,FW,Lennart Skoglund,Inter Milan,Italy
1958,Sweden,Sweden,18,FW,Gösta Löfgren,Motala,Sweden
1958,Sweden,Sweden,19,FW,Henry Källgren,Norrköping,Sweden
1958,Sweden,Sweden,20,FW,Bror Mellberg,AIK,Sweden
1958,Sweden,Sweden,21,FW,Bengt Berndtsson,Göteborg,Sweden
1958,Sweden,Sweden,22,FW,Ove Olsson,Göteborg,Sweden
1958,Sweden,Czechoslovakia,1,GK,Imrich Stacho,FC Spartak Trnava,Czechoslovakia
1958,Sweden,Czechoslovakia,19,GK,Břetislav Dolejší,Dynamo Praha,Czechoslovakia
1958,Sweden,Czechoslovakia,22,GK,Viliam Schrojf,ŠK Slovan Bratislava,Czechoslovakia
1958,Sweden,Czechoslovakia,2,DF,Gustav Mráz,CH Bratislava,Czechoslovakia
1958,Sweden,Czechoslovakia,4,DF,Ladislav Novák,Dukla Prague,Czechoslovakia
1958,Sweden,Czechoslovakia,6,DF,Svatopluk Pluskal,Dukla Prague,Czechoslovakia
1958,Sweden,Czechoslovakia,16,DF,Ján Popluhár,ŠK Slovan Bratislava,Czechoslovakia
1958,Sweden,Czechoslovakia,17,DF,Titus Buberník,CH Bratislava,Czechoslovakia
1958,Sweden,Czechoslovakia,21,DF,František Šafránek,Dukla Prague,Czechoslovakia
1958,Sweden,Czechoslovakia,3,MF,Jiří Čadek,Dukla Prague,Czechoslovakia
1958,Sweden,Czechoslovakia,5,MF,Josef Masopust,Dukla Prague,Czechoslovakia
1958,Sweden,Czechoslovakia,18,MF,Adolf Scherer,CH Bratislava,Czechoslovakia
1958,Sweden,Czechoslovakia,20,MF,Anton Moravčík,ŠK Slovan Bratislava,Czechoslovakia
1958,Sweden,Czechoslovakia,7,FW,Kazimír Gajdoš,CH Bratislava,Czechoslovakia
1958,Sweden,Czechoslovakia,8,FW,Milan Dvořák,Dukla Prague,Czechoslovakia
1958,Sweden,Czechoslovakia,9,FW,Pavol Molnár,CH Bratislava,Czechoslovakia
1958,Sweden,Czechoslovakia,10,FW,Jaroslav Borovička,Dukla Prague,Czechoslovakia
1958,Sweden,Czechoslovakia,11,FW,Tadeáš Kraus,Spartak Praha Sokolovo,Czechoslovakia
1958,Sweden,Czechoslovakia,12,FW,Zdeněk Zikán,Dukla Pardubice,Czechoslovakia
1958,Sweden,Czechoslovakia,13,FW,Václav Hovorka,Dynamo Praha,Czechoslovakia
1958,Sweden,Czechoslovakia,14,FW,Jiří Feureisl,Slavia Karlovy Vary,Czechoslovakia
1958,Sweden,Czechoslovakia,15,FW,Jan Hertl,Spartak Praha Sokolovo,Czechoslovakia
1958,Sweden,Soviet Union,1,GK,Lev Yashin,Dynamo Moscow,Russia
1958,Sweden,Soviet Union,12,GK,Vladimir Maslachenko,Lokomotiv Moscow,Russia
1958,Sweden,Soviet Union,13,GK,Vladimir Belyayev,Dynamo Moscow,Russia
1958,Sweden,Soviet Union,2,DF,Vladimir Kesarev,Dynamo Moscow,Russia
1958,Sweden,Soviet Union,4,DF,Boris Kuznetsov,Dynamo Moscow,Russia
1958,Sweden,Soviet Union,5,DF,Yuri Voinov,Dynamo Kyiv,Ukraine
1958,Sweden,Soviet Union,14,DF,Leonid Ostrovskiy,Torpedo Moscow,Russia
1958,Sweden,Soviet Union,15,DF,Anatoli Maslyonkin,Spartak Moscow,Russia
1958,Sweden,Soviet Union,22,DF,Vladimir Yerokhin,Dynamo Kyiv,Ukraine
1958,Sweden,Soviet Union,3,MF,Konstantin Krizhevsky,Dynamo Moscow,Russia
1958,Sweden,Soviet Union,16,MF,Viktor Tsarev,Dynamo Moscow,Russia
1958,Sweden,Soviet Union,6,FW,Igor Netto,Spartak Moscow,Russia
1958,Sweden,Soviet Union,7,FW,German Apukhtin,CSKA Moscow,Russia
1958,Sweden,Soviet Union,8,FW,Valentin Ivanov,Torpedo Moscow,Russia
1958,Sweden,Soviet Union,9,FW,Nikita Simonyan,Spartak Moscow,Russia
1958,Sweden,Soviet Union,10,FW,Sergei Salnikov,Spartak Moscow,Russia
1958,Sweden,Soviet Union,11,FW,Anatoli Ilyin,Spartak Moscow,Russia
1958,Sweden,Soviet Union,17,FW,Aleksandr Ivanov,Zenit Leningrad,Soviet Union
1958,Sweden,Soviet Union,18,FW,Valentin Bubukin,Lokomotiv Moscow,Russia
1958,Sweden,Soviet Union,19,FW,Gennadi Gusarov,Torpedo Moscow,Russia
1958,Sweden,Soviet Union,20,FW,Yuri Falin,Torpedo Moscow,Russia
1958,Sweden,Soviet Union,21,FW,Genrich Fedosov,Dynamo Moscow,Russia
1958,Sweden,Wales,1,GK,Jack Kelsey,Arsenal,England
1958,Sweden,Wales,12,GK,Ken Jones,Cardiff City,Wales
1958,Sweden,Wales,13,GK,Graham Vearncombe,Cardiff City,Wales
1958,Sweden,Wales,2,DF,Stuart Williams,West Bromwich Albion,England
1958,Sweden,Wales,3,DF,Mel Hopkins,Tottenham Hotspur,England
1958,Sweden,Wales,4,DF,Derrick Sullivan,Cardiff City,Wales
1958,Sweden,Wales,14,DF,Trevor Edwards,Charlton Athletic,England
1958,Sweden,Wales,15,DF,Colin Baker,Cardiff City,Wales
1958,Sweden,Wales,5,MF,Mel Charles,Swansea Town,Wales
1958,Sweden,Wales,6,MF,Dave Bowen,Arsenal,England
1958,Sweden,Wales,16,MF,Vic Crowe,Aston Villa,England
1958,Sweden,Wales,20,MF,John Elsworthy,Ipswich Town,England
1958,Sweden,Wales,21,MF,Len Allchurch,Swansea Town,Wales
1958,Sweden,Wales,22,MF,George Baker,Plymouth Argyle,England
